PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN,ARCHETYPE
Donovan Mitchell,26.28846153846154,6.134615384615385,5.076923076923077,1.75,0.5192307692307693,2.826923076923077,9.038461538461538,5.8076923076923075,35.32692307692308,2
Donte DiVincenzo,15.871794871794872,2.717948717948718,3.6923076923076925,1.3333333333333333,0.44871794871794873,1.3974358974358974,8.871794871794872,1.435897435897436,29.58974358974359,1
Dorian Finney-Smith,8.292307692307693,1.5538461538461539,4.584615384615384,0.8461538461538461,0.5538461538461539,0.8153846153846154,4.8307692307692305,0.6615384615384615,28.338461538461537,1
Doug McDermott,5.491803278688525,1.098360655737705,0.9016393442622951,0.26229508196721313,0.01639344262295082,0.45901639344262296,3.6065573770491803,0.3114754098360656,14.131147540983607,3
Draymond Green,8.692307692307692,5.980769230769231,7.403846153846154,1.0192307692307692,0.8461538461538461,2.4615384615384617,2.3653846153846154,1.3269230769230769,27.326923076923077,0
Drew Eubanks,5.013888888888889,0.7916666666666666,4.25,0.375,0.7777777777777778,0.7777777777777778,0.041666666666666664,1.2361111111111112,15.416666666666666,3
Dru Smith,3.8333333333333335,1.0,1.8333333333333333,0.8333333333333334,0.3333333333333333,0.5,1.8333333333333333,0.3333333333333333,12.666666666666666,3
Duncan Robinson,12.96923076923077,2.923076923076923,2.5692307692307694,0.6923076923076923,0.24615384615384617,1.4461538461538461,6.953846153846154,1.3846153846153846,28.138461538461538,1
Duop Reath,9.076923076923077,0.9384615384615385,3.753846153846154,0.5076923076923077,0.5692307692307692,0.7538461538461538,3.523076923076923,1.4,18.046153846153846,1
Dwight Powell,3.2,1.3833333333333333,3.433333333333333,0.4166666666666667,0.26666666666666666,0.5166666666666667,0.03333333333333333,1.35,13.35,3
Dyson Daniels,5.844827586206897,2.7241379310344827,3.8448275862068964,1.4137931034482758,0.41379310344827586,0.9655172413793104,2.2241379310344827,0.8448275862068966,22.344827586206897,1
E.J. Liddell,0.0,0.2,0.6,0.4,0.2,0.2,0.4,0.0,3.0,3
Emoni Bates,2.6666666666666665,0.75,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.5833333333333334,2.25,0.16666666666666666,8.666666666666666,3
