PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN
Cameron Payne,7.763102725366877,3.20125786163522,1.9937106918238994,0.6331236897274634,0.20545073375262055,1.1048218029350105,3.1153039832285114,0.8930817610062893,17.51781970649895
Myles Turner,14.066978193146417,1.266355140186916,6.774143302180685,0.6853582554517134,2.1993769470404985,1.4158878504672898,3.2523364485981308,3.236760124610592,28.74454828660436
Trey Lyles,7.592307692307692,1.0723076923076924,4.3476923076923075,0.4,0.3523076923076923,0.7953846153846154,2.8676923076923075,1.5461538461538462,18.416923076923077
Bobby Portis,11.954128440366972,1.2996941896024465,7.163608562691132,0.6039755351681957,0.37767584097859325,1.0948012232415902,2.9434250764525993,1.496941896024465,22.793577981651374
Kevon Looney,4.969949916527546,1.5959933222036728,5.66110183639399,0.5075125208681135,0.5375626043405676,0.5843071786310517,0.10851419031719532,1.2320534223706177,17.208681135225376
Terry Rozier,13.912781954887219,3.5142857142857142,3.924812030075188,0.9233082706766917,0.24661654135338346,1.348872180451128,5.646616541353383,2.123308270676692,27.60751879699248
Norman Powell,13.220421393841168,1.5251215559157212,2.6709886547811994,0.8217179902755267,0.2625607779578606,1.252836304700162,4.309562398703403,2.7504051863857373,24.212317666126417
Pat Connaughton,6.015126050420168,1.3932773109243697,3.4,0.4756302521008403,0.2672268907563025,0.5529411764705883,3.215126050420168,0.6084033613445378,19.225210084033613
Josh Richardson,11.518050541516246,2.6407942238267146,3.0415162454873648,1.0216606498194947,0.5361010830324909,1.3212996389891696,4.34115523465704,1.8212996389891696,28.545126353790614
Larry Nance Jr.,7.6996336996337,1.8626373626373627,6.119047619047619,1.1373626373626373,0.4908424908424908,0.9230769230769231,1.249084249084249,1.3388278388278387,23.053113553113555
Royce O'Neale,7.073333333333333,2.3933333333333335,4.788333333333333,0.805,0.43833333333333335,1.0,4.006666666666667,0.675,26.19333333333333
Ben Simmons,13.109660574412533,7.190600522193211,7.415143603133159,1.483028720626632,0.6657963446475196,3.0052219321148823,0.09399477806788512,3.8093994778067883,31.093994778067884
Domantas Sabonis,16.10061919504644,4.894736842105263,10.65015479876161,0.7678018575851393,0.45975232198142413,2.5727554179566563,1.3823529411764706,4.148606811145511,30.80185758513932
Malik Beasley,11.657439446366782,1.3650519031141868,2.7889273356401385,0.6695501730103807,0.11591695501730104,0.8200692041522492,6.427335640138408,0.9602076124567474,23.768166089965398
Kris Dunn,7.656019656019656,3.972972972972973,3.329238329238329,1.4668304668304668,0.4201474201474201,1.5577395577395576,1.9631449631449631,1.0442260442260443,23.334152334152336
Buddy Hield,15.030812324929972,2.4859943977591037,4.1120448179271705,0.8599439775910365,0.3179271708683473,1.6176470588235294,7.502801120448179,1.3571428571428572,28.261904761904763
Brandon Ingram,19.507070707070707,4.303030303030303,5.183838383838384,0.7232323232323232,0.5656565656565656,2.5616161616161617,3.8222222222222224,4.907070707070707,32.95959595959596
Caris LeVert,13.881679389312977,4.017175572519084,3.780534351145038,1.0458015267175573,0.37786259541984735,1.751908396946565,4.307251908396947,2.8797709923664123,27.767175572519083
